5 Minutes,Lane 1 Flow (Veh/5 Minutes),% Observed
2/12/2015 2:20,10,100
2/12/2015 2:25,5,100
2/12/2015 2:30,10,0
2/12/2015 2:35,17,100
2/12/2015 2:40,12,100
2/12/2015 2:45,13,100
2/12/2015 2:50,11,100
2/12/2015 2:55,14,100
2/12/2015 3:00,5,100
2/12/2015 3:05,7,100
2/12/2015 3:10,17,100
2/12/2015 3:15,9,100
2/12/2015 3:20,10,100
2/12/2015 3:25,5,100
2/12/2015 3:30,17,100
2/12/2015 3:35,7,100
2/12/2015 3:40,17,100
2/12/2015 3:45,12,100
2/12/2015 3:50,14,100
2/12/2015 3:55,15,100
2/12/2015 4:00,15,100
2/12/2015 4:05,17,100
2/12/2015 4:10,21,100
2/12/2015 4:15,23,100
2/12/2015 4:20,18,100
2/12/2015 4:25,43,100
2/12/2015 4:30,49,100
2/12/2015 4:35,46,100
2/12/2015 4:40,51,100
2/12/2015 4:45,50,100
2/12/2015 4:50,39,100
2/12/2015 4:55,37,100
2/12/2015 5:00,39,100
2/12/2015 5:05,53,100
2/12/2015 5:10,53,100
2/12/2015 5:15,92,100
2/12/2015 5:20,100,100
2/12/2015 5:25,104,100
2/12/2015 5:30,116,100
2/12/2015 5:35,131,100
2/12/2015 5:40,152,100
2/12/2015 5:45,149,100
2/12/2015 5:50,155,100
2/12/2015 5:55,153,100
2/12/2015 6:00,139,100
2/12/2015 6:05,154,100
2/12/2015 6:10,146,100
2/12/2015 6:15,163,100
2/12/2015 6:20,167,100
2/12/2015 6:25,177,100
2/12/2015 6:30,179,100
2/12/2015 6:35,177,100
2/12/2015 6:40,164,100
2/12/2015 6:45,169,100
2/12/2015 6:50,165,100
2/12/2015 6:55,179,100
2/12/2015 7:00,156,100
2/12/2015 7:05,171,100
2/12/2015 7:10,164,100
2/12/2015 7:15,169,100
2/12/2015 7:20,158,100
2/12/2015 7:25,167,100
2/12/2015 7:30,160,100
2/12/2015 7:35,156,100
2/12/2015 7:40,151,100
2/12/2015 7:45,139,100
2/12/2015 7:50,139,100
2/12/2015 7:55,155,100
2/12/2015 8:00,148,100
2/12/2015 8:05,166,100
2/12/2015 8:10,147,100
2/12/2015 8:15,151,100
2/12/2015 8:20,155,100
2/12/2015 8:25,146,100
2/12/2015 8:30,149,100
2/12/2015 8:35,162,100
2/12/2015 8:40,147,100
2/12/2015 8:45,153,100
2/12/2015 8:50,173,100
2/12/2015 8:55,160,100
2/12/2015 9:00,142,100
2/12/2015 9:05,155,100
2/12/2015 9:10,171,100
2/12/2015 9:15,160,100
2/12/2015 9:20,146,100
2/12/2015 9:25,144,100
2/12/2015 9:30,143,100
2/12/2015 9:35,163,100
2/12/2015 9:40,143,100
2/12/2015 9:45,128,100
2/12/2015 9:50,136,100
2/12/2015 9:55,158,100
2/12/2015 10:00,124,100
2/12/2015 10:05,169,100
2/12/2015 10:10,154,100
2/12/2015 10:15,124,100
2/12/2015 10:20,137,100
2/12/2015 10:25,145,100
2/12/2015 10:30,142,100
2/12/2015 10:35,133,100
2/12/2015 10:40,130,100
2/12/2015 10:45,129,100
2/12/2015 10:50,137,100
2/12/2015 10:55,139,100
2/12/2015 11:00,127,100
2/12/2015 11:05,130,100
2/12/2015 11:10,127,100
2/12/2015 11:15,135,100
2/12/2015 11:20,133,100
2/12/2015 11:25,121,100
2/12/2015 11:30,114,100
2/12/2015 11:35,126,100
2/12/2015 11:40,125,100
2/12/2015 11:45,139,100
2/12/2015 11:50,126,100
2/12/2015 11:55,134,100
2/12/2015 12:00,165,100
2/12/2015 12:05,143,100
2/12/2015 12:10,115,100
2/12/2015 12:15,139,100
2/12/2015 12:20,125,100
2/12/2015 12:25,124,100
2/12/2015 12:30,113,100
2/12/2015 12:35,118,100
2/12/2015 12:40,130,100
2/12/2015 12:45,128,100
2/12/2015 12:50,140,100
2/12/2015 12:55,149,100
2/12/2015 13:00,142,100
2/12/2015 13:05,135,100
2/12/2015 13:10,120,100
2/12/2015 13:15,137,100
2/12/2015 13:20,151,100
2/12/2015 13:25,151,100
2/12/2015 13:30,148,100
2/12/2015 13:35,147,100
2/12/2015 13:40,134,100
2/12/2015 13:45,134,100
2/12/2015 13:50,131,100
2/12/2015 13:55,122,100
2/12/2015 14:00,121,100
2/12/2015 14:05,116,100
2/12/2015 14:10,114,100
2/12/2015 14:15,117,100
2/12/2015 14:20,122,100
2/12/2015 14:25,118,100
2/12/2015 14:30,137,100
2/12/2015 14:35,124,100
2/12/2015 14:40,116,100
2/12/2015 14:45,110,100
2/12/2015 14:50,107,100
2/12/2015 14:55,116,100
2/12/2015 15:00,119,100
2/12/2015 15:05,116,100
2/12/2015 15:10,117,100
2/12/2015 15:15,112,100
2/12/2015 15:20,107,100
2/12/2015 15:25,101,100
2/12/2015 15:30,109,100
2/12/2015 15:35,111,100
2/12/2015 15:40,116,100
2/12/2015 15:45,103,100
2/12/2015 15:50,103,100
2/12/2015 15:55,102,100
2/12/2015 16:00,104,100
2/12/2015 16:05,98,100
2/12/2015 16:10,102,100
2/12/2015 16:15,87,100
2/12/2015 16:20,91,100
2/12/2015 16:25,115,100
2/12/2015 16:30,104,100
2/12/2015 16:35,107,100
2/12/2015 16:40,83,100
2/12/2015 16:45,87,100
2/12/2015 16:50,92,100
2/12/2015 16:55,85,100
2/12/2015 17:00,96,100
2/12/2015 17:05,90,100
2/12/2015 17:10,92,100
2/12/2015 17:15,82,100
2/12/2015 17:20,80,100
2/12/2015 17:25,87,100
2/12/2015 17:30,88,100
2/12/2015 17:35,81,100
2/12/2015 17:40,86,100
2/12/2015 17:45,91,100
2/12/2015 17:50,98,100
2/12/2015 17:55,94,100
2/12/2015 18:00,96,100
2/12/2015 18:05,95,100
2/12/2015 18:10,85,100
2/12/2015 18:15,89,100
2/12/2015 18:20,87,100
2/12/2015 18:25,87,100
2/12/2015 18:30,87,100
2/12/2015 18:35,93,100
2/12/2015 18:40,108,100
2/12/2015 18:45,116,100
2/12/2015 18:50,109,100
2/12/2015 18:55,94,100
2/12/2015 19:00,106,100
2/12/2015 19:05,116,100
2/12/2015 19:10,111,100
2/12/2015 19:15,120,100
2/12/2015 19:20,117,100
2/12/2015 19:25,120,100
2/12/2015 19:30,121,100
2/12/2015 19:35,132,100
2/12/2015 19:40,137,100
2/12/2015 19:45,126,100
2/12/2015 19:50,126,100
2/12/2015 19:55,113,100
2/12/2015 20:00,98,100
2/12/2015 20:05,115,100
2/12/2015 20:10,126,100
2/12/2015 20:15,126,100
2/12/2015 20:20,113,100
2/12/2015 20:25,126,100
2/12/2015 20:30,118,100
2/12/2015 20:35,119,100
2/12/2015 20:40,113,100
2/12/2015 20:45,115,100
2/12/2015 20:50,101,100
2/12/2015 20:55,101,100
2/12/2015 21:00,101,100
2/12/2015 21:05,121,100
2/12/2015 21:10,84,100
2/12/2015 21:15,86,100
2/12/2015 21:20,89,100
2/12/2015 21:25,99,100
2/12/2015 21:30,87,100
2/12/2015 21:35,79,100
2/12/2015 21:40,76,100
2/12/2015 21:45,85,100
2/12/2015 21:50,85,100
2/12/2015 21:55,88,100
2/12/2015 22:00,91,100
2/12/2015 22:05,78,100
2/12/2015 22:10,104,100
2/12/2015 22:15,88,100
2/12/2015 22:20,100,100
2/12/2015 22:25,123,100
2/12/2015 22:30,109,100
2/12/2015 22:35,110,100
2/12/2015 22:40,97,100
2/12/2015 22:45,91,100
2/12/2015 22:50,68,100
2/12/2015 22:55,58,100
2/12/2015 23:00,65,100
2/12/2015 23:05,67,100
2/12/2015 23:10,86,100
2/12/2015 23:15,65,100
2/12/2015 23:20,70,100
2/12/2015 23:25,30,100
2/12/2015 23:30,29,100
2/12/2015 23:35,46,100
2/12/2015 23:40,61,100
2/12/2015 23:45,47,100
2/12/2015 23:50,46,100
2/12/2015 23:55,33,100
2/13/2015 0:00,22,100
2/13/2015 0:05,37,100
2/13/2015 0:10,22,100
2/13/2015 0:15,25,100
2/13/2015 0:20,20,100
2/13/2015 0:25,26,100
2/13/2015 0:30,22,100
2/13/2015 0:35,23,100
2/13/2015 0:40,32,100
2/13/2015 0:45,14,100
2/13/2015 0:50,18,100
2/13/2015 0:55,15,100
2/13/2015 1:00,12,100
2/13/2015 1:05,13,100
2/13/2015 1:10,16,100
2/13/2015 1:15,20,100
2/13/2015 1:20,12,100
2/13/2015 1:25,12,100
2/13/2015 1:30,40,100
2/13/2015 1:35,16,100
2/13/2015 1:40,16,100
2/13/2015 1:45,17,100
2/13/2015 1:50,23,100
2/13/2015 1:55,21,100
2/13/2015 2:00,16,100
2/13/2015 2:05,17,100
2/13/2015 2:10,20,100
2/13/2015 2:15,20,100
2/13/2015 2:20,24,100
2/13/2015 2:25,11,100
2/13/2015 2:30,20,100
2/13/2015 2:35,14,100
2/13/2015 2:40,10,100
2/13/2015 2:45,12,100
2/13/2015 2:50,19,100
2/13/2015 2:55,10,100
2/13/2015 3:00,13,100
2/13/2015 3:05,12,100
2/13/2015 3:10,13,100
2/13/2015 3:15,18,100
2/13/2015 3:20,13,100
2/13/2015 3:25,8,100
2/13/2015 3:30,8,100
2/13/2015 3:35,21,100
2/13/2015 3:40,12,100
2/13/2015 3:45,14,100
2/13/2015 3:50,10,100
2/13/2015 3:55,18,100
2/13/2015 4:00,9,100
2/13/2015 4:05,22,100
2/13/2015 4:10,19,100
2/13/2015 4:15,19,100
2/13/2015 4:20,26,100
2/13/2015 4:25,40,100
2/13/2015 4:30,34,100
2/13/2015 4:35,49,100
2/13/2015 4:40,43,100
2/13/2015 4:45,45,100
2/13/2015 4:50,42,100
2/13/2015 4:55,41,100
2/13/2015 5:00,51,100
2/13/2015 5:05,46,100
2/13/2015 5:10,77,100
2/13/2015 5:15,84,100
2/13/2015 5:20,86,100
2/13/2015 5:25,104,100
2/13/2015 5:30,119,100
2/13/2015 5:35,119,100
2/13/2015 5:40,135,100
2/13/2015 5:45,123,100
2/13/2015 5:50,131,100
2/13/2015 5:55,149,100
2/13/2015 6:00,134,100
2/13/2015 6:05,143,100
2/13/2015 6:10,143,100
2/13/2015 6:15,157,100
2/13/2015 6:20,163,100
2/13/2015 6:25,165,100
2/13/2015 6:30,187,100
2/13/2015 6:35,176,100
2/13/2015 6:40,173,100
2/13/2015 6:45,168,100
2/13/2015 6:50,171,100
2/13/2015 6:55,153,100
2/13/2015 7:00,159,100
2/13/2015 7:05,169,100
2/13/2015 7:10,151,100
2/13/2015 7:15,152,100
2/13/2015 7:20,166,100
2/13/2015 7:25,162,100
2/13/2015 7:30,158,100
2/13/2015 7:35,147,100
2/13/2015 7:40,132,100
2/13/2015 7:45,149,100
2/13/2015 7:50,138,100
2/13/2015 7:55,141,100
2/13/2015 8:00,152,100
2/13/2015 8:05,160,100
2/13/2015 8:10,151,100
2/13/2015 8:15,154,100
2/13/2015 8:20,152,100
2/13/2015 8:25,144,100
2/13/2015 8:30,149,100
2/13/2015 8:35,139,100
2/13/2015 8:40,140,100
2/13/2015 8:45,138,100
2/13/2015 8:50,160,100
2/13/2015 8:55,141,100
2/13/2015 9:00,142,100
2/13/2015 9:05,138,100
2/13/2015 9:10,146,100
2/13/2015 9:15,146,100
2/13/2015 9:20,155,100
2/13/2015 9:25,141,100
2/13/2015 9:30,152,100
2/13/2015 9:35,147,100
2/13/2015 9:40,130,100
2/13/2015 9:45,138,100
2/13/2015 9:50,145,100
2/13/2015 9:55,72,100
2/13/2015 10:00,63,100
2/13/2015 10:05,69,100
2/13/2015 10:10,59,100
2/13/2015 10:15,65,100
2/13/2015 10:20,51,100
2/13/2015 10:25,27,100
2/13/2015 10:30,39,100
2/13/2015 10:35,111,100
2/13/2015 10:40,132,100
2/13/2015 10:45,148,100
2/13/2015 10:50,133,100
2/13/2015 10:55,137,100
2/13/2015 11:00,118,100
2/13/2015 11:05,139,100
2/13/2015 11:10,145,100
2/13/2015 11:15,110,100
2/13/2015 11:20,93,100
2/13/2015 11:25,89,100
2/13/2015 11:30,111,100
2/13/2015 11:35,102,100
2/13/2015 11:40,96,100
2/13/2015 11:45,124,100
2/13/2015 11:50,122,100
2/13/2015 11:55,110,100
2/13/2015 12:00,115,100
2/13/2015 12:05,113,100
2/13/2015 12:10,135,100
2/13/2015 12:15,138,100
2/13/2015 12:20,143,100
2/13/2015 12:25,141,100
2/13/2015 12:30,139,100
2/13/2015 12:35,126,100
2/13/2015 12:40,123,100
2/13/2015 12:45,149,100
2/13/2015 12:50,136,100
2/13/2015 12:55,133,100
2/13/2015 13:00,137,100
2/13/2015 13:05,141,100
2/13/2015 13:10,151,100
2/13/2015 13:15,120,100
2/13/2015 13:20,119,100
2/13/2015 13:25,123,100
2/13/2015 13:30,120,100
2/13/2015 13:35,131,100
2/13/2015 13:40,130,100
2/13/2015 13:45,121,100
2/13/2015 13:50,113,100
2/13/2015 13:55,122,100
2/13/2015 14:00,121,100
2/13/2015 14:05,121,100
2/13/2015 14:10,95,100
2/13/2015 14:15,100,100
2/13/2015 14:20,112,100
2/13/2015 14:25,106,100
2/13/2015 14:30,121,100
2/13/2015 14:35,88,100
2/13/2015 14:40,93,100
2/13/2015 14:45,84,100
2/13/2015 14:50,78,100
2/13/2015 14:55,94,100
2/13/2015 15:00,99,100
2/13/2015 15:05,93,100
2/13/2015 15:10,91,100
2/13/2015 15:15,82,100
2/13/2015 15:20,90,100
2/13/2015 15:25,86,100
2/13/2015 15:30,85,100
2/13/2015 15:35,88,100
2/13/2015 15:40,93,100
2/13/2015 15:45,92,100
2/13/2015 15:50,87,100
2/13/2015 15:55,85,100
2/13/2015 16:00,81,100
2/13/2015 16:05,103,100
2/13/2015 16:10,76,100
2/13/2015 16:15,81,100
2/13/2015 16:20,85,100
2/13/2015 16:25,91,100
2/13/2015 16:30,92,100
2/13/2015 16:35,92,100
2/13/2015 16:40,94,100
2/13/2015 16:45,89,100
2/13/2015 16:50,77,100
2/13/2015 16:55,69,100
2/13/2015 17:00,85,100
2/13/2015 17:05,95,100
2/13/2015 17:10,97,100
2/13/2015 17:15,84,100
2/13/2015 17:20,80,100
2/13/2015 17:25,95,0
2/13/2015 17:30,80,0
2/13/2015 17:35,83,100
2/13/2015 17:40,83,100
2/13/2015 17:45,86,100
2/13/2015 17:50,77,100
2/13/2015 17:55,87,100
2/13/2015 18:00,81,100
2/13/2015 18:05,79,100
2/13/2015 18:10,92,100
2/13/2015 18:15,98,100
2/13/2015 18:20,96,100
2/13/2015 18:25,83,100
2/13/2015 18:30,81,100
2/13/2015 18:35,86,100
2/13/2015 18:40,77,100
2/13/2015 18:45,84,100
2/13/2015 18:50,81,100
2/13/2015 18:55,100,100
2/13/2015 19:00,89,100
2/13/2015 19:05,100,100
2/13/2015 19:10,88,100
2/13/2015 19:15,92,100
2/13/2015 19:20,94,100
2/13/2015 19:25,94,100
2/13/2015 19:30,101,100
2/13/2015 19:35,92,100
2/13/2015 19:40,93,100
2/13/2015 19:45,93,100
2/13/2015 19:50,103,100
2/13/2015 19:55,113,100
2/13/2015 20:00,107,100
2/13/2015 20:05,119,100
2/13/2015 20:10,111,100
2/13/2015 20:15,121,100
2/13/2015 20:20,120,100
2/13/2015 20:25,122,100
2/13/2015 20:30,125,100
2/13/2015 20:35,122,100
2/13/2015 20:40,104,100
2/13/2015 20:45,107,100
2/13/2015 20:50,106,100
2/13/2015 20:55,101,100
2/13/2015 21:00,93,100
2/13/2015 21:05,110,100
2/13/2015 21:10,96,100
2/13/2015 21:15,111,100
2/13/2015 21:20,101,100
2/13/2015 21:25,102,100
2/13/2015 21:30,106,100
2/13/2015 21:35,74,100
2/13/2015 21:40,98,100
2/13/2015 21:45,88,100
2/13/2015 21:50,85,100
2/13/2015 21:55,106,100
2/13/2015 22:00,92,100
2/13/2015 22:05,101,100
2/13/2015 22:10,108,100
2/13/2015 22:15,110,100
2/13/2015 22:20,92,100
2/13/2015 22:25,93,100
2/13/2015 22:30,102,100
2/13/2015 22:35,92,100
2/13/2015 22:40,114,100
2/13/2015 22:45,95,100
2/13/2015 22:50,82,100
2/13/2015 22:55,84,100
2/13/2015 23:00,72,100
2/13/2015 23:05,69,100
2/13/2015 23:10,81,100
2/13/2015 23:15,67,100
2/13/2015 23:20,77,100
2/13/2015 23:25,60,100
2/13/2015 23:30,58,100
2/13/2015 23:35,54,100
2/13/2015 23:40,68,100
2/13/2015 23:45,65,100
2/13/2015 23:50,72,100
2/13/2015 23:55,59,100
2/14/2015 0:00,58,100
2/14/2015 0:05,57,100
2/14/2015 0:10,52,100
2/14/2015 0:15,44,100
2/14/2015 0:20,68,100
2/14/2015 0:25,37,100
2/14/2015 0:30,36,100
2/14/2015 0:35,42,100
2/14/2015 0:40,49,100
2/14/2015 0:45,29,100
2/14/2015 0:50,47,100
2/14/2015 0:55,38,100
2/14/2015 1:00,40,100
2/14/2015 1:05,30,100
2/14/2015 1:10,27,100
2/14/2015 1:15,35,100
2/14/2015 1:20,34,100
2/14/2015 1:25,35,100
2/14/2015 1:30,32,100
2/14/2015 1:35,30,100
2/14/2015 1:40,28,100
2/14/2015 1:45,30,100
2/14/2015 1:50,34,100
2/14/2015 1:55,45,100
2/14/2015 2:00,26,100
2/14/2015 2:05,46,100
2/14/2015 2:10,46,100
2/14/2015 2:15,40,100
2/14/2015 2:20,44,100
2/14/2015 2:25,35,100
2/14/2015 2:30,28,100
2/14/2015 2:35,46,100
2/14/2015 2:40,36,100
2/14/2015 2:45,25,100
2/14/2015 2:50,31,100
2/14/2015 2:55,21,100
2/14/2015 3:00,28,100
2/14/2015 3:05,15,100
2/14/2015 3:10,21,100
2/14/2015 3:15,20,100
2/14/2015 3:20,21,100
2/14/2015 3:25,19,100
2/14/2015 3:30,21,100
2/14/2015 3:35,25,100
2/14/2015 3:40,21,100
2/14/2015 3:45,18,100
2/14/2015 3:50,15,100
2/14/2015 3:55,20,100
2/14/2015 4:00,8,100
2/14/2015 4:05,8,100
2/14/2015 4:10,22,100
2/14/2015 4:15,18,100
2/14/2015 4:20,16,100
2/14/2015 4:25,22,100
2/14/2015 4:30,21,100
2/14/2015 4:35,16,100
2/14/2015 4:40,24,100
2/14/2015 4:45,19,100
2/14/2015 4:50,19,100
2/14/2015 4:55,22,100
2/14/2015 5:00,20,100
2/14/2015 5:05,30,100
2/14/2015 5:10,17,100
2/14/2015 5:15,36,100
2/14/2015 5:20,37,100
2/14/2015 5:25,40,100
2/14/2015 5:30,36,100
2/14/2015 5:35,43,100
2/14/2015 5:40,40,100
2/14/2015 5:45,39,100
2/14/2015 5:50,42,100
2/14/2015 5:55,42,100
2/14/2015 6:00,46,100
2/14/2015 6:05,50,100
2/14/2015 6:10,48,100
2/14/2015 6:15,62,100
2/14/2015 6:20,57,100
2/14/2015 6:25,56,100
2/14/2015 6:30,65,100
2/14/2015 6:35,64,100
2/14/2015 6:40,67,100
2/14/2015 6:45,66,100
2/14/2015 6:50,78,100
2/14/2015 6:55,64,100
2/14/2015 7:00,88,100
2/14/2015 7:05,74,100
2/14/2015 7:10,69,100
2/14/2015 7:15,77,100
2/14/2015 7:20,82,100
2/14/2015 7:25,97,100
2/14/2015 7:30,99,100
2/14/2015 7:35,84,100
2/14/2015 7:40,112,100
2/14/2015 7:45,94,100
2/14/2015 7:50,114,100
2/14/2015 7:55,88,100
2/14/2015 8:00,89,100
2/14/2015 8:05,88,100
2/14/2015 8:10,106,100
2/14/2015 8:15,99,100
2/14/2015 8:20,119,100
2/14/2015 8:25,78,100
2/14/2015 8:30,96,100
2/14/2015 8:35,105,100
2/14/2015 8:40,103,100
2/14/2015 8:45,117,100
2/14/2015 8:50,93,100
2/14/2015 8:55,107,100
2/14/2015 9:00,106,100
2/14/2015 9:05,93,100
2/14/2015 9:10,105,100
2/14/2015 9:15,117,100
2/14/2015 9:20,133,100
2/14/2015 9:25,122,100
2/14/2015 9:30,118,100
2/14/2015 9:35,113,100
2/14/2015 9:40,100,100
2/14/2015 9:45,110,100
2/14/2015 9:50,98,100
2/14/2015 9:55,117,100
2/14/2015 10:00,119,100
2/14/2015 10:05,145,100
2/14/2015 10:10,131,100
2/14/2015 10:15,100,100
2/14/2015 10:20,86,100
2/14/2015 10:25,102,100
2/14/2015 10:30,124,100
2/14/2015 10:35,109,100
2/14/2015 10:40,115,100
2/14/2015 10:45,94,100
2/14/2015 10:50,128,100
2/14/2015 10:55,109,100
2/14/2015 11:00,131,100
2/14/2015 11:05,116,100
2/14/2015 11:10,150,100
2/14/2015 11:15,137,100
2/14/2015 11:20,129,100
2/14/2015 11:25,126,100
2/14/2015 11:30,144,100
2/14/2015 11:35,142,100
2/14/2015 11:40,132,100
2/14/2015 11:45,134,100
2/14/2015 11:50,151,100
2/14/2015 11:55,152,100
2/14/2015 12:00,134,100
2/14/2015 12:05,146,100
2/14/2015 12:10,127,100
2/14/2015 12:15,150,100
2/14/2015 12:20,139,100
2/14/2015 12:25,130,100
2/14/2015 12:30,126,100
2/14/2015 12:35,122,0
2/14/2015 12:40,129,100
2/14/2015 12:45,121,100
2/14/2015 12:50,123,100
2/14/2015 12:55,114,100
2/14/2015 13:00,102,100
2/14/2015 13:05,111,100
2/14/2015 13:10,107,100
2/14/2015 13:15,111,100
2/14/2015 13:20,83,100
2/14/2015 13:25,91,100
2/14/2015 13:30,85,100
2/14/2015 13:35,88,100
2/14/2015 13:40,92,100
2/14/2015 13:45,83,100
2/14/2015 13:50,85,100
2/14/2015 13:55,119,100
2/14/2015 14:00,93,100
2/14/2015 14:05,98,100
2/14/2015 14:10,76,100
2/14/2015 14:15,102,100
2/14/2015 14:20,114,100
2/14/2015 14:25,102,100
2/14/2015 14:30,125,100
2/14/2015 14:35,97,100
2/14/2015 14:40,93,100
2/14/2015 14:45,106,100
2/14/2015 14:50,96,100
2/14/2015 14:55,108,100
2/14/2015 15:00,105,100
2/14/2015 15:05,116,100
2/14/2015 15:10,96,100
2/14/2015 15:15,113,100
2/14/2015 15:20,107,100
2/14/2015 15:25,110,100
2/14/2015 15:30,79,100
2/14/2015 15:35,131,100
2/14/2015 15:40,104,100
2/14/2015 15:45,93,100
2/14/2015 15:50,100,100
2/14/2015 15:55,80,100
2/14/2015 16:00,118,100
2/14/2015 16:05,89,100
2/14/2015 16:10,115,100
2/14/2015 16:15,100,100
2/14/2015 16:20,105,100
2/14/2015 16:25,115,100
2/14/2015 16:30,100,100
2/14/2015 16:35,89,100
2/14/2015 16:40,104,100
2/14/2015 16:45,93,100
2/14/2015 16:50,93,100
2/14/2015 16:55,95,100
2/14/2015 17:00,103,100
2/14/2015 17:05,111,100
2/14/2015 17:10,114,100
2/14/2015 17:15,103,100
2/14/2015 17:20,108,100
2/14/2015 17:25,119,100
2/14/2015 17:30,82,100
2/14/2015 17:35,87,100
2/14/2015 17:40,84,100
2/14/2015 17:45,92,100
2/14/2015 17:50,80,100
2/14/2015 17:55,93,100
2/14/2015 18:00,82,100
2/14/2015 18:05,86,100
2/14/2015 18:10,86,100
2/14/2015 18:15,88,100
2/14/2015 18:20,80,100
2/14/2015 18:25,85,100
2/14/2015 18:30,119,100
2/14/2015 18:35,102,100
2/14/2015 18:40,102,100
2/14/2015 18:45,91,100
2/14/2015 18:50,114,100
2/14/2015 18:55,104,100
2/14/2015 19:00,100,100
2/14/2015 19:05,92,100
2/14/2015 19:10,111,100
2/14/2015 19:15,103,100
2/14/2015 19:20,94,100
2/14/2015 19:25,87,100
2/14/2015 19:30,109,100
2/14/2015 19:35,90,100
2/14/2015 19:40,104,100
2/14/2015 19:45,103,100
2/14/2015 19:50,117,100
2/14/2015 19:55,125,100
2/14/2015 20:00,89,100
2/14/2015 20:05,76,100
2/14/2015 20:10,85,100
2/14/2015 20:15,73,100
2/14/2015 20:20,94,100
2/14/2015 20:25,93,100
2/14/2015 20:30,100,100
2/14/2015 20:35,78,100
2/14/2015 20:40,88,100
2/14/2015 20:45,100,100
2/14/2015 20:50,108,100
2/14/2015 20:55,77,100
2/14/2015 21:00,88,100
2/14/2015 21:05,80,100
2/14/2015 21:10,78,100
2/14/2015 21:15,75,100
2/14/2015 21:20,84,100
2/14/2015 21:25,84,100
2/14/2015 21:30,82,100
2/14/2015 21:35,90,100
2/14/2015 21:40,96,100
2/14/2015 21:45,93,100
2/14/2015 21:50,93,100
2/14/2015 21:55,86,100
2/14/2015 22:00,89,100
2/14/2015 22:05,140,100
2/14/2015 22:10,104,100
2/14/2015 22:15,80,100
2/14/2015 22:20,85,100
2/14/2015 22:25,85,100
2/14/2015 22:30,95,100
2/14/2015 22:35,70,100
2/14/2015 22:40,75,100
2/14/2015 22:45,85,100
2/14/2015 22:50,75,100
2/14/2015 22:55,72,100
2/14/2015 23:00,62,100
2/14/2015 23:05,69,100
2/14/2015 23:10,82,100
2/14/2015 23:15,64,100
2/14/2015 23:20,77,100
2/14/2015 23:25,82,100
2/14/2015 23:30,68,100
2/14/2015 23:35,70,100
2/14/2015 23:40,66,100
2/14/2015 23:45,71,100
2/14/2015 23:50,81,100
2/14/2015 23:55,84,100
2/15/2015 0:00,53,100
2/15/2015 0:05,65,100
2/15/2015 0:10,62,100
2/15/2015 0:15,59,100
2/15/2015 0:20,44,100
2/15/2015 0:25,59,100
2/15/2015 0:30,52,100
2/15/2015 0:35,54,100
2/15/2015 0:40,54,100
2/15/2015 0:45,59,100
2/15/2015 0:50,55,100
2/15/2015 0:55,43,100
2/15/2015 1:00,51,100
2/15/2015 1:05,40,100
2/15/2015 1:10,47,100
2/15/2015 1:15,27,100
2/15/2015 1:20,41,100
2/15/2015 1:25,42,100
2/15/2015 1:30,46,100
2/15/2015 1:35,36,100
2/15/2015 1:40,33,100
2/15/2015 1:45,25,100
2/15/2015 1:50,25,100
2/15/2015 1:55,43,100
2/15/2015 2:00,36,100
2/15/2015 2:05,37,100
2/15/2015 2:10,47,100
2/15/2015 2:15,45,100
2/15/2015 2:20,30,100
2/15/2015 2:25,39,100
2/15/2015 2:30,28,100
2/15/2015 2:35,26,100
2/15/2015 2:40,36,100
2/15/2015 2:45,14,100
2/15/2015 2:50,19,100
2/15/2015 2:55,37,100
2/15/2015 3:00,24,100
2/15/2015 3:05,20,100
2/15/2015 3:10,20,100
2/15/2015 3:15,14,100
2/15/2015 3:20,26,100
2/15/2015 3:25,15,100
2/15/2015 3:30,22,100
2/15/2015 3:35,16,100
2/15/2015 3:40,16,100
2/15/2015 3:45,13,100
2/15/2015 3:50,12,100
2/15/2015 3:55,6,100
2/15/2015 4:00,14,100
2/15/2015 4:05,9,100
2/15/2015 4:10,14,100
2/15/2015 4:15,18,100
2/15/2015 4:20,11,100
2/15/2015 4:25,11,100
2/15/2015 4:30,19,100
2/15/2015 4:35,12,100
2/15/2015 4:40,16,100
2/15/2015 4:45,15,100
2/15/2015 4:50,17,100
2/15/2015 4:55,7,100
2/15/2015 5:00,18,100
2/15/2015 5:05,12,100
2/15/2015 5:10,13,100
2/15/2015 5:15,14,100
2/15/2015 5:20,23,100
2/15/2015 5:25,10,100
2/15/2015 5:30,14,100
2/15/2015 5:35,22,100
2/15/2015 5:40,18,100
2/15/2015 5:45,19,100
2/15/2015 5:50,22,100
2/15/2015 5:55,16,100
2/15/2015 6:00,25,100
2/15/2015 6:05,31,100
2/15/2015 6:10,27,100
2/15/2015 6:15,23,100
2/15/2015 6:20,33,100
2/15/2015 6:25,38,100
2/15/2015 6:30,28,100
2/15/2015 6:35,39,100
2/15/2015 6:40,45,100
2/15/2015 6:45,35,100
2/15/2015 6:50,39,100
2/15/2015 6:55,36,100
2/15/2015 7:00,31,100
2/15/2015 7:05,44,100
2/15/2015 7:10,46,100
2/15/2015 7:15,45,100
2/15/2015 7:20,56,100
2/15/2015 7:25,62,100
2/15/2015 7:30,53,100
2/15/2015 7:35,56,100
2/15/2015 7:40,57,100
2/15/2015 7:45,48,100
2/15/2015 7:50,82,100
